Order_ID,Agent_Age,Order_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
vjqj497482999,28,4.9,13.086438,80.220672,13.166438,80.300672,2022-03-02,18:40:00,18:50:00,Windy,Medium ,motorcycle ,Metropolitian ,75.0,Pet Supplies
ikqm848453901,34,4.9,21.149834,72.778666,21.159834,72.788666,2022-03-21,08:55:00,09:00:00,Windy,Low ,motorcycle ,Metropolitian ,100.0,Snacks
escq078763525,21,4.7,12.970221,77.645396,13.100221,77.775396,2022-03-23,19:35:00,19:45:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,145.0,Electronics
qpgp954149325,36,5.0,11.003669,76.976494,11.063669,77.036494,2022-03-01,22:45:00,22:55:00,Fog,Low ,scooter ,Urban ,80.0,Apparel
qhmc638167529,25,4.5,18.636215,73.751081,18.646215,73.761081,2022-03-03,08:20:00,08:30:00,Cloudy,Low ,motorcycle ,Urban ,120.0,Snacks
qthn147451965,38,4.3,12.933298,77.614293,13.043298,77.724293,2022-03-02,19:25:00,19:40:00,Sunny,Jam ,scooter ,Metropolitian ,155.0,Kitchen
sfpc015585430,24,5.0,19.120083,72.907385,19.160083,72.947385,2022-04-03,13:40:00,13:55:00,Sunny,High ,scooter ,Urban ,60.0,Toys
wrjr749227681,31,4.7,22.311603,73.165012,22.391603,73.245012,2022-03-27,18:40:00,18:45:00,Sunny,Medium ,van,Metropolitian ,145.0,Kitchen
xzrl716784548,27,4.6,17.431477,78.40035,17.501477,78.47035,2022-04-02,19:30:00,19:35:00,Sunny,Jam ,motorcycle ,Metropolitian ,65.0,Toys
mmbt765343357,23,4.8,12.979166,77.640709,12.999166,77.660709,2022-03-15,10:35:00,10:45:00,Fog,Low ,motorcycle ,Urban ,55.0,Apparel
zayq005312106,25,4.7,12.933298,77.614293,13.063298,77.744293,2022-03-20,17:50:00,17:55:00,Sandstorms,Medium ,scooter ,Urban ,115.0,Shoes
icjn893090853,38,4.5,22.722634,75.886959,22.732634,75.896959,2022-03-28,08:15:00,08:20:00,Windy,Low ,van,Metropolitian ,120.0,Books
jwef100439998,32,4.8,11.025083,77.015393,11.105083,77.095393,2022-03-27,17:10:00,17:20:00,Sunny,Medium ,motorcycle ,Urban ,130.0,Outdoors
iray690328025,22,4.3,26.849596,75.800512,26.919596,75.870512,2022-03-18,19:50:00,20:00:00,Stormy,Jam ,motorcycle ,Metropolitian ,180.0,Toys
kdbz058571456,35,4.9,22.31279,73.170283,22.34279,73.200283,2022-03-19,20:30:00,20:45:00,Sandstorms,Jam ,scooter ,Metropolitian ,155.0,Shoes
qbnx455660626,35,4.1,12.310972,76.659264,12.420972,76.769264,2022-03-02,17:20:00,17:35:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,230.0,Home
kxcm483694128,22,3.5,18.516216,73.842527,18.586216,73.912527,2022-03-25,23:40:00,23:50:00,Sunny,Low ,motorcycle ,Metropolitian ,165.0,Kitchen
lyqs160626048,28,4.9,12.970221,77.645396,13.020221,77.695396,2022-03-07,17:20:00,17:25:00,Stormy,Medium ,scooter ,Metropolitian ,120.0,Books
sqpt381009382,35,3.6,23.371292,85.327872,23.441292,85.397872,2022-04-04,22:20:00,22:35:00,Fog,Low ,motorcycle ,Urban ,170.0,Toys
kzec642267375,38,4.8,23.234249,77.434007,23.294249,77.494007,2022-02-11,00:00:00,00:10:00,Fog,Low ,scooter ,Urban ,85.0,Sports
fjsy457667101,31,5.0,19.131141,72.813074,19.19114,72.873074,2022-03-19,22:55:00,23:00:00,Fog,Low ,motorcycle ,Metropolitian ,140.0,Pet Supplies
qcyn693653025,26,5.0,25.457116,81.859682,25.487116,81.889682,2022-02-17,22:10:00,22:25:00,Cloudy,Low ,scooter ,Metropolitian ,50.0,Electronics
zxza102160001,36,4.4,13.029198,77.570997,13.139198,77.680997,2022-03-16,17:55:00,18:05:00,Cloudy,Medium ,motorcycle ,Urban ,155.0,Pet Supplies
xdus014073429,26,4.6,11.022298,76.998349,11.052298,77.028349,2022-04-01,19:30:00,19:45:00,Stormy,Jam ,motorcycle ,Metropolitian ,160.0,Books
kdoi450584961,38,4.1,30.89286,75.822199,31.03286,75.962199,2022-02-14,20:45:00,20:50:00,Fog,Jam ,scooter ,Other,205.0,Snacks
ikkh818371440,25,4.3,26.913483,75.803139,27.003483,75.893139,2022-03-08,18:30:00,18:35:00,Cloudy,Medium ,scooter ,Metropolitian ,185.0,Cosmetics
nqfm352762141,25,5.0,12.98041,77.640489,12.99041,77.650489,2022-03-17,12:00:00,12:10:00,Cloudy,High ,scooter ,Urban ,160.0,Skincare
necv303251571,39,4.9,11.022477,76.995667,11.102477,77.075667,2022-04-04,17:25:00,17:30:00,Stormy,Medium ,motorcycle ,Metropolitian ,130.0,Snacks
wqea232651451,34,4.5,12.323978,76.627961,12.353978,76.657961,2022-04-03,20:40:00,20:45:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,140.0,Apparel
zhbv507383833,37,4.2,17.41233,78.449654,17.44233,78.479654,2022-03-19,22:15:00,22:30:00,Windy,Low ,motorcycle ,Metropolitian ,150.0,Sports
vlst254301121,36,4.8,26.913987,75.752891,26.943987,75.782891,2022-03-13,23:10:00,23:20:00,Cloudy,Low ,motorcycle ,Urban ,100.0,Books
kklz242189792,29,4.9,18.55144,73.804855,18.62144,73.874855,2022-03-20,19:40:00,19:55:00,Fog,Jam ,motorcycle ,Metropolitian ,45.0,Grocery
xcpn200806737,30,4.4,21.186438,72.794115,21.296438,72.904115,2022-04-02,22:10:00,22:25:00,Fog,Low ,van,Metropolitian ,175.0,Snacks
dxuq411671723,32,5.0,22.308096,73.167753,22.378096,73.237753,2022-03-27,21:00:00,21:15:00,Windy,Jam ,motorcycle ,Metropolitian ,215.0,Cosmetics
dlxs382799710,21,4.8,18.539299,73.897902,18.609299,73.967902,2022-03-23,22:35:00,22:45:00,Stormy,Low ,motorcycle ,Urban ,65.0,Electronics
ltpv954472394,24,4.2,12.979096,77.640625,13.109096,77.770625,2022-03-20,18:30:00,18:45:00,Cloudy,Medium ,scooter ,Metropolitian ,175.0,Shoes
oitk739579230,28,4.9,22.744648,75.894377,22.824648,75.974377,2022-03-16,19:25:00,19:35:00,Sunny,Jam ,motorcycle ,Metropolitian ,125.0,Cosmetics
oisq612742703,21,5.0,23.39925,85.390464,23.47925,85.470464,2022-03-12,22:35:00,22:40:00,Sandstorms,Low ,scooter ,Urban ,55.0,Apparel
wzvu432262336,24,4.8,21.175975,72.795503,21.305975,72.925503,2022-03-06,19:00:00,19:05:00,Fog,Medium ,motorcycle ,Metropolitian ,185.0,Shoes
wper150449859,35,4.8,19.874103,75.368419,19.904103,75.398419,2022-02-13,17:10:00,17:20:00,Windy,Medium ,scooter ,Metropolitian ,145.0,Jewelry
xzho220714716,25,4.5,22.577821,88.400581,22.657821,88.480581,2022-02-14,23:15:00,23:30:00,Sandstorms,Low ,motorcycle ,Metropolitian ,100.0,Shoes
zrwp620728072,20,5.0,26.911378,75.789034,26.981378,75.859034,2022-03-18,19:00:00,19:15:00,Sunny,Medium ,motorcycle ,Metropolitian ,110.0,Pet Supplies
gyxw898561903,23,4.7,12.310972,76.659264,12.380972,76.729264,2022-03-08,20:50:00,21:00:00,Cloudy,Jam ,scooter ,Metropolitian ,155.0,Sports
ecem060800309,28,4.7,12.337978,76.616792,12.447978,76.726792,2022-04-04,23:35:00,23:45:00,Fog, NaN ,scooter ,Metropolitian ,125.0,Cosmetics
botn800344578,31,4.8,23.354422,85.3329,23.424422,85.4029,2022-03-06,21:55:00,22:05:00,Sunny,Jam ,motorcycle ,Metropolitian ,22.0,Grocery
tqxi045146775,28,4.5,26.911927,75.797282,26.981927,75.867282,2022-03-31,18:50:00,18:55:00,Sunny,Medium ,scooter ,Urban ,80.0,Books
kgap585195507,20,3.9,30.890184,75.829615,30.950184,75.889615,2022-02-11,20:40:00,20:45:00,Sunny,Jam ,motorcycle ,Metropolitian ,270.0,Cosmetics
dmfj519519219,26,4.9,26.892312,75.806896,27.022313,75.936896,2022-03-18,21:45:00,22:00:00,Stormy,Jam ,scooter ,Metropolitian ,110.0,Kitchen
cads491909704,24,4.8,18.520016,73.830547,18.530016,73.840547,2022-03-09,12:00:00,12:15:00,Sandstorms,High ,motorcycle ,Metropolitian ,50.0,Snacks
yoxg386579172,35,4.8,10.994136,76.963303,11.084136,77.053303,2022-04-04,20:25:00,20:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,215.0,Clothing
jgze646200858,31,4.7,22.75004,75.902847,22.78004,75.932847,2022-04-05,19:50:00,20:05:00,Sunny,Jam ,van,Urban ,95.0,Snacks
ugdy034169362,20,4.7,22.514119,88.362504,22.594119,88.442504,2022-02-18,22:30:00,22:45:00,Sunny,Low ,motorcycle ,Urban ,140.0,Kitchen
xzbl323280136,32,4.0,22.725748,75.898497,22.735747,75.908497,2022-03-03,10:55:00,11:00:00,Stormy,Low ,motorcycle ,Metropolitian ,155.0,Shoes
lqyq813452304,25,4.7,23.214294,77.435361,23.244294,77.465361,2022-02-11,17:45:00,18:00:00,Sunny,Medium ,scooter ,Metropolitian ,95.0,Cosmetics
pchy611585669,29,5.0,22.311844,73.165081,22.341844,73.195081,2022-03-19,20:40:00,20:55:00,Sandstorms,Jam ,motorcycle ,Urban ,100.0,Sports
okgr359664734,20,4.8,26.846156,75.8023,26.896156,75.8523,2022-03-26,20:25:00,20:40:00,Sandstorms,Jam ,scooter ,Metropolitian ,70.0,Pet Supplies
wzel129960984,23,4.7,26.911378,75.789034,27.051378,75.929034,2022-03-14,21:00:00,21:10:00,Fog,Jam ,motorcycle ,Metropolitian ,210.0,Clothing
fhco827148157,33,5.0,22.728163,75.884212,22.818163,75.974212,2022-03-23,17:40:00,17:55:00,Sunny,Medium ,scooter ,Metropolitian ,125.0,Clothing
bcww473893145,24,4.8,11.003669,76.976494,11.113669,77.086494,2022-03-12,21:15:00,21:25:00,Sunny,Jam ,motorcycle ,Metropolitian ,80.0,Apparel
azgk940712115,25,4.8,18.994049,72.825203,19.054049,72.885203,2022-03-24,17:20:00,17:35:00,Fog,Medium ,motorcycle ,Metropolitian ,110.0,Apparel
bzoo769001078,31,4.4,18.563934,73.915367,18.693935,74.045367,2022-03-04,22:20:00,22:25:00,Cloudy,Low ,scooter ,Metropolitian ,185.0,Pet Supplies
ubcd783242087,38,4.8,12.326356,76.619103,12.366356,76.659103,2022-03-21,17:00:00,17:05:00,Sunny,Medium ,van,Metropolitian ,85.0,Sports
jiyc198145687,22,4.6,30.359722,78.067079,30.469722,78.177079,2022-02-12,21:30:00,21:45:00,Sunny,Jam ,motorcycle ,Urban ,75.0,Snacks
kscw878662353,35,4.7,21.160522,72.771477,21.170522,72.781477,2022-04-01,10:00:00,10:10:00,Sunny,Low ,van,Metropolitian ,60.0,Kitchen
kvqk488778566,34,3.8,21.186884,72.793616,21.296884,72.903616,2022-03-18,22:15:00,22:30:00,Cloudy,Low ,scooter ,Metropolitian ,195.0,Apparel
kpjr226562494,15,4.8,13.058616,80.264151,13.148616,80.354151,2022-03-08,22:40:00,22:45:00,Sunny,Low ,scooter ,Metropolitian ,140.0,Pet Supplies
fkun064220230,20,3.5,22.308096,73.167753,22.338096,73.197753,2022-03-28,21:55:00,22:10:00,Sunny,Jam ,motorcycle ,Semi-Urban ,250.0,Books
lyyj446897623,30,4.2,11.025083,77.015393,11.105083,77.095393,2022-03-02,19:20:00,19:30:00,Cloudy,Jam ,scooter ,Metropolitian ,245.0,Home
ittj864611306,35,4.0,25.457687,81.835585,25.567687,81.945585,2022-02-16,21:35:00,21:50:00,Fog,Jam ,scooter ,Metropolitian ,175.0,Kitchen
jzzk349096295,28,4.8,11.006686,76.951736,11.016686,76.961736,2022-03-03,09:35:00,09:50:00,Windy,Low ,scooter ,Metropolitian ,90.0,Snacks
sdxs740704107,22,6.0,22.732225,75.874765,22.782225,75.924765,2022-03-09,20:35:00,20:40:00,Sunny,Jam ,scooter ,Urban ,11.0,Grocery
mttu695236585,23,4.8,11.026117,76.944652,11.096117,77.014652,2022-03-31,20:35:00,20:45:00,Cloudy,Jam ,motorcycle ,Urban ,165.0,Electronics
yogd343858268,22,4.9,18.520016,73.830547,18.540016,73.850547,2022-03-09,08:35:00,08:50:00,Fog,Low ,scooter ,Metropolitian ,80.0,Apparel
gcvw047760888,34,4.6,23.369746,85.33982,23.429746,85.39982,2022-03-19,20:10:00,20:25:00,Cloudy,Jam ,motorcycle ,Metropolitian ,145.0,Snacks
jrpn294896376,30,4.7,22.761593,75.886362,22.771593,75.896362,2022-03-19,11:15:00,11:30:00,Fog,High ,motorcycle ,Metropolitian ,130.0,Snacks
urgh719421847,20,4.8,22.310237,73.158921,22.350237,73.198921,2022-03-30,16:15:00,16:25:00,Stormy,Medium ,motorcycle ,Urban ,70.0,Clothing
xwtx438995455,20,5.0,21.170798,72.790489,21.250798,72.870489,2022-03-02,20:35:00,20:50:00,Windy,Jam ,motorcycle ,Metropolitian ,180.0,Jewelry
sccp018255873,39,4.6,30.914057,75.83982,30.944057,75.86982,2022-02-17,23:00:00,23:10:00,Windy,Low ,scooter ,Metropolitian ,120.0,Skincare
xxor408538921,27,4.7,23.374878,85.335739,23.394878,85.355739,2022-03-03,08:20:00,08:30:00,Sandstorms,Low ,scooter ,Metropolitian ,55.0,Sports
jrzw710510668,35,4.8,26.902328,75.794257,26.922328,75.814257,2022-03-11,09:15:00,09:30:00,Stormy,Low ,van,Metropolitian ,135.0,Jewelry
eggk782414616,24,4.8,18.546258,73.904337,18.676258,74.034337,2022-04-06,19:55:00,20:05:00,Windy,Jam ,motorcycle ,Metropolitian ,130.0,Jewelry
hidy261467651,25,4.9,23.233219,77.433571,23.293219,77.493571,2022-02-17,18:15:00,18:30:00,Sunny,Medium ,motorcycle ,Metropolitian ,85.0,Cosmetics
jptb980554885,28,4.8,18.536562,73.896485,18.576562,73.936485,2022-03-05,16:35:00,16:50:00,Fog,Medium ,motorcycle ,Metropolitian ,70.0,Snacks
vpsf780953121,33,4.6,19.091458,72.827808,19.171458,72.907808,2022-03-27,22:50:00,23:00:00,Cloudy,Low ,scooter ,Metropolitian ,150.0,Toys
yzbx667733486,35,4.9,26.911927,75.797282,26.961927,75.847282,2022-03-28,23:40:00,23:45:00,Sandstorms,Low ,scooter ,Other,105.0,Home
hxog930219425,30,4.9,13.044694,80.26147,13.114694,80.33147,2022-04-06,21:15:00,21:30:00,Stormy,Jam ,motorcycle ,Metropolitian ,175.0,Snacks
jkkv014691736,31,4.9,12.981615,80.231598,13.041615,80.291598,2022-03-01,23:40:00,23:55:00,Fog,Low ,motorcycle ,Metropolitian ,145.0,Kitchen
sfrj659517575,31,4.8,12.972532,77.608179,13.062532,77.698179,2022-03-16,17:10:00,17:15:00,Windy,Medium ,scooter ,Metropolitian ,105.0,Snacks
xnmd060157935,33,5.0,19.176269,72.836721,19.196269,72.856721,2022-03-03,09:10:00,09:15:00,Sandstorms,Low ,scooter ,Other,120.0,Electronics
mzeb245970250,39,4.6,23.184992,77.417227,23.294992,77.527227,2022-02-14,18:25:00,18:40:00,Sunny,Medium ,scooter ,Metropolitian ,90.0,Sports
nuyk105990581,37,4.5,26.49095,80.318656,26.55095,80.378656,2022-02-11,22:35:00,22:40:00,Stormy,Low ,motorcycle ,Metropolitian ,120.0,Outdoors
qodg716991505,26,4.8,26.892312,75.806896,26.922313,75.836896,2022-03-01,18:35:00,18:45:00,Fog,Medium ,motorcycle ,Urban ,105.0,Sports
cvog500284478,35,4.4,23.359407,85.325055,23.409407,85.375055,2022-03-26,18:30:00,18:35:00,Sandstorms,Medium ,motorcycle ,Urban ,160.0,Clothing
ggxk185781605,24,4.8,18.55144,73.804855,18.56144,73.814855,2022-03-19,10:55:00,11:10:00,Sunny,Low ,motorcycle ,Urban ,95.0,Clothing
jysr427028144,25,4.9,26.911927,75.797282,27.041927,75.927282,2022-04-06,17:45:00,17:55:00,Sandstorms,Medium ,van,Urban ,135.0,Electronics
apll985655975,20,4.5,18.636215,73.751081,18.676215,73.791081,2022-03-24,13:20:00,13:35:00,Sandstorms,High ,motorcycle ,Metropolitian ,105.0,Pet Supplies
ybmg115603702,28,5.0,21.149834,72.778666,21.219834,72.848666,2022-03-06,23:30:00,23:35:00,Windy,Low ,scooter ,Metropolitian ,65.0,Skincare
hgvp189522861,15,5.0,23.39925,85.390464,23.40925,85.400464,2022-03-07,10:20:00,10:35:00,Sunny,Low ,motorcycle ,Metropolitian ,105.0,Shoes
wjsm256325267,37,4.8,23.357804,85.325146,23.377804,85.345146,2022-03-30,09:00:00,09:15:00,Stormy,Low ,motorcycle ,Urban ,135.0,Pet Supplies
mirt199087171,30,4.8,22.551084,88.354127,22.561084,88.364127,2022-02-17,10:20:00,10:25:00,Sandstorms,Low ,van,Metropolitian ,140.0,Cosmetics
wigz116241077,23,5.0,11.021278,76.995017,11.111278,77.085017,2022-03-12,17:20:00,17:35:00,Fog,Medium ,scooter ,Urban ,170.0,Outdoors
djni578384701,36,4.5,30.899992,75.831338,30.969992,75.901338,2022-02-12,22:10:00,22:20:00,Windy,Low ,motorcycle ,Metropolitian ,90.0,Electronics
booz176813299,39,4.5,17.431477,78.40035,17.521477,78.49035,2022-03-02,00:00:00,00:05:00,Fog,Low ,motorcycle ,Metropolitian ,185.0,Electronics
yrxv783282166,28,4.9,12.933284,77.615428,12.983284,77.665428,2022-03-09,17:45:00,17:55:00,Windy,Medium ,motorcycle ,Metropolitian ,65.0,Kitchen
mjzv475761405,32,4.8,18.994237,72.825553,19.004237,72.835553,2022-04-03,08:55:00,09:00:00,Fog,Low ,scooter ,Metropolitian ,90.0,Toys
vogj512177127,38,4.9,17.428294,78.404423,17.488294,78.464423,2022-03-01,18:40:00,18:55:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,155.0,Shoes
sbaj018996229,35,4.8,12.337978,76.616792,12.467978,76.746792,2022-03-29,19:55:00,20:10:00,Fog,Jam ,scooter ,Metropolitian ,210.0,Home
mivz461407242,33,4.8,22.526461,88.364453,22.586461,88.424453,2022-02-17,22:20:00,22:30:00,Sunny,Low ,motorcycle ,Urban ,105.0,Books
rdus129341681,27,4.9,17.411028,78.329645,17.541028,78.459645,2022-03-29,20:55:00,21:00:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,160.0,Shoes
fump208124017,28,4.9,22.722634,75.886959,22.792634,75.956959,2022-03-08,20:00:00,20:15:00,Sandstorms,Jam ,scooter ,Metropolitian ,85.0,Pet Supplies
zzdt398224350,27,4.6,12.981615,80.231598,13.021615,80.271598,2022-04-05,15:50:00,15:55:00,Cloudy,Medium ,motorcycle ,Metropolitian ,110.0,Skincare
rosu742347769,23,5.0,12.949934,77.699386,13.019934,77.769386,2022-03-12,21:55:00,22:05:00,Windy,Jam ,van,Metropolitian ,135.0,Sports
mltg533186640,37,4.2,11.024839,77.007003,11.104839,77.087003,2022-04-06,22:00:00,22:15:00,Stormy,Jam ,scooter ,Urban ,185.0,Toys
griq568538346,36,4.9,13.044694,80.26147,13.104694,80.32147,2022-03-15,18:35:00,18:40:00,Sunny,Medium ,motorcycle ,Urban ,120.0,Home
hikf286518789,38,4.8,23.351058,85.325731,23.411058,85.385731,2022-03-24,23:10:00,23:15:00,Sunny,Low ,motorcycle ,Metropolitian ,85.0,Skincare
izvl399117454,38,4.8,19.221315,72.862381,19.281315,72.922381,2022-03-01,20:25:00,20:35:00,Cloudy,Jam ,motorcycle ,Metropolitian ,135.0,Electronics
sgep605324393,31,4.4,17.455894,78.375467,17.525894,78.445467,2022-03-25,19:35:00,19:40:00,Stormy,Jam ,motorcycle ,Metropolitian ,265.0,Outdoors
sgrv807655331,21,4.2,17.483216,78.552111,17.503216,78.572111,2022-03-15,10:00:00,10:15:00,Sandstorms,Low ,motorcycle ,Metropolitian ,80.0,Jewelry
ltuo081712610,26,4.7,11.022477,76.995667,11.132477,77.105667,2022-04-04,21:35:00,21:50:00,Windy,Jam ,scooter ,Other,110.0,Jewelry
xbhq884931942,23,4.9,18.636215,73.751081,18.706215,73.821081,2022-03-10,18:25:00,18:30:00,Cloudy,Medium ,motorcycle ,Metropolitian ,180.0,Snacks
nymu234606643,36,4.8,23.359407,85.325055,23.439407,85.405055,2022-04-06,20:50:00,21:00:00,Sunny,Jam ,scooter ,Metropolitian ,75.0,Skincare
qnht214154545,34,4.7,12.934179,77.615797,12.974179,77.655797,2022-03-28,12:45:00,13:00:00,Fog,High ,motorcycle ,Urban ,130.0,Kitchen
itfi259801851,20,4.9,10.96185,76.971082,11.04185,77.051082,2022-03-31,22:15:00,22:20:00,Windy,Low ,motorcycle ,Metropolitian ,75.0,Cosmetics
vhkd487067380,25,4.1,11.022169,76.999594,11.082169,77.059594,2022-03-24,22:10:00,22:20:00,Windy,Low ,motorcycle ,Metropolitian ,140.0,Clothing
kbln393702128,15,4.6,22.751857,75.866699,22.831857,75.946699,2022-03-23,21:10:00,21:15:00,Sunny,Jam ,motorcycle ,Urban ,150.0,Home
kjni870891929,27,4.7,12.981615,80.231598,13.061615,80.311598,2022-03-10,22:50:00,23:00:00,Fog,Low ,motorcycle ,Metropolitian ,100.0,Pet Supplies
ognp232305886,35,4.1,19.876219,75.346017,19.896219,75.366017,2022-02-17,10:15:00,10:25:00,Stormy,Low ,motorcycle ,Metropolitian ,160.0,Sports
guht709314264,31,4.8,12.304569,76.643622,12.344569,76.683622,2022-03-26,14:40:00,14:45:00,Stormy,High ,scooter ,Metropolitian ,130.0,Cosmetics
gwsn039100496,23,5.0,26.891191,75.802083,27.001191,75.912083,2022-03-02,21:00:00,21:10:00,Cloudy,Jam ,scooter ,Metropolitian ,220.0,Kitchen
fvvr839976631,23,4.5,12.914264,77.6784,13.044264,77.8084,2022-03-31,18:45:00,18:50:00,Windy,Medium ,scooter ,Urban ,130.0,Snacks
nsor575698541,29,4.8,11.003008,76.97544,11.043008,77.01544,2022-03-28,15:20:00,15:35:00,Fog,Medium ,motorcycle ,Metropolitian ,26.0,Grocery
noiv975543322,30,5.0,19.880256,75.323503,19.930256,75.373503,2022-02-15,23:15:00,23:25:00,Cloudy,Low ,scooter ,Urban ,95.0,Books
axtz155758687,39,4.9,17.430448,78.418213,17.450448,78.438213,2022-03-09,10:50:00,10:55:00,Sunny,Low ,motorcycle ,Metropolitian ,125.0,Electronics
cqkf340722182,34,4.3,23.359194,85.325447,23.389194,85.355447,2022-04-03,17:25:00,17:30:00,Windy,Medium ,motorcycle ,Metropolitian ,180.0,Toys
uzno711040707,36,4.8,22.311358,73.164798,22.331358,73.184798,2022-04-05,08:50:00,09:05:00,Windy,Low ,motorcycle ,Metropolitian ,145.0,Skincare
hnhg555883986,29,4.8,22.311603,73.165012,22.341603,73.195012,2022-03-19,19:55:00,20:00:00,Fog,Jam ,motorcycle ,Metropolitian ,145.0,Home
larg251421075,24,4.7,21.173343,72.792731,21.233343,72.852731,2022-03-09,23:30:00,23:35:00,Windy,Low ,scooter ,Metropolitian ,50.0,Home
mqhw773310802,37,4.8,13.086438,80.220672,13.106438,80.240672,2022-04-03,08:25:00,08:35:00,Sunny,Low ,motorcycle ,Metropolitian ,90.0,Toys
znys264264304,30,4.8,21.157735,72.768778,21.237735,72.848778,2022-03-08,23:25:00,23:30:00,Stormy,Low ,motorcycle ,Metropolitian ,80.0,Apparel
jbvi392181477,21,4.7,17.450851,78.379347,17.480851,78.409347,2022-03-13,23:45:00,00:00:00,Sunny,Low ,motorcycle ,Urban ,50.0,Electronics
hamx365036358,33,4.7,13.045479,80.23311,13.095479,80.28311,2022-03-24,18:45:00,18:50:00,Sunny,Medium ,motorcycle ,Metropolitian ,110.0,Outdoors
euea467890264,39,4.4,12.334022,76.618203,12.424022,76.708203,2022-03-14,22:00:00,22:05:00,Stormy,Jam ,motorcycle ,Urban ,195.0,Books
fyhn937992389,25,4.8,12.934365,77.616155,12.984365,77.666155,2022-04-01,22:30:00,22:45:00,Sunny,Low ,motorcycle ,Metropolitian ,110.0,Skincare
brjp572494933,26,4.7,30.893234,75.82172,30.953234,75.88172,2022-02-11,23:35:00,23:40:00,Stormy,Low ,motorcycle ,Urban ,90.0,Shoes
ywqt342960968,30,5.0,22.310329,73.169083,22.320329,73.179083,2022-03-03,08:20:00,08:35:00,Sandstorms,Low ,scooter ,Metropolitian ,125.0,Sports
oifg249484577,37,4.7,15.561295,73.749478,15.581295,73.769478,2022-02-17,08:35:00,08:40:00,Fog,Low ,motorcycle ,Metropolitian ,100.0,Apparel
amwt677706239,39,4.7,30.319528,78.040267,30.339528,78.060267,2022-02-11,09:45:00,09:55:00,Fog, NaN ,motorcycle ,Metropolitian ,120.0,Home
bvka348874203,21,4.9,22.761593,75.886362,22.841593,75.966362,2022-03-02,18:50:00,18:55:00,Sunny,Medium ,motorcycle ,Metropolitian ,95.0,Clothing
xncp919063413,31,4.1,12.299524,76.64262,12.339524,76.68262,2022-03-21,16:20:00,16:25:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,165.0,Snacks
dzja169620854,38,4.9,26.921411,75.793604,26.961411,75.833604,2022-03-03,14:30:00,14:35:00,Sandstorms,High ,scooter ,Metropolitian ,125.0,Sports
mfkm295992455,35,4.9,27.195928,77.998092,27.325928,78.128092,2022-02-12,17:30:00,17:40:00,Fog,Medium ,motorcycle ,Urban ,180.0,Snacks
crwj681968834,31,4.8,10.96185,76.971082,11.01185,77.021082,2022-04-01,18:30:00,18:45:00,Sunny,Medium ,scooter ,Metropolitian ,115.0,Outdoors
epws628648070,39,4.2,13.066762,80.251865,13.096762,80.281865,2022-03-28,22:00:00,22:05:00,Stormy,Jam ,scooter ,Metropolitian ,160.0,Electronics
phdn272715324,25,4.8,21.173493,72.801953,21.213493,72.841953,2022-03-28,15:45:00,15:55:00,Windy,Medium ,scooter ,Metropolitian ,140.0,Electronics
sojs277662991,38,5.0,13.066762,80.251865,13.096762,80.281865,2022-03-21,17:10:00,17:20:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,160.0,Apparel
plbh544658611,39,4.9,12.970324,77.645748,13.030324,77.705748,2022-03-17,19:15:00,19:30:00,Windy,Jam ,motorcycle ,Metropolitian ,150.0,Books
dwpz461110458,33,4.3,23.374878,85.335739,23.414878,85.375739,2022-03-24,17:00:00,17:15:00,Stormy,Medium ,motorcycle ,Metropolitian ,155.0,Cosmetics
iegb214834761,30,4.7,12.98041,77.640489,13.02041,77.680489,2022-03-07,16:40:00,16:50:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,160.0,Home
ocwa633756358,30,4.4,22.307898,73.167788,22.437898,73.297788,2022-03-18,17:50:00,18:00:00,Cloudy,Medium ,scooter ,Metropolitian ,200.0,Cosmetics
xxku620056780,21,4.9,26.911927,75.797282,26.941927,75.827282,2022-03-21,17:55:00,18:05:00,Windy,Medium ,motorcycle ,Metropolitian ,75.0,Clothing
vkzz832219130,20,4.5,23.357804,85.325146,23.397804,85.365146,2022-03-30,13:20:00,13:35:00,Sunny,High ,motorcycle ,Metropolitian ,255.0,Pet Supplies
wafx978606463,26,4.6,19.876219,75.346017,19.886219,75.356017,2022-02-13,11:30:00,11:35:00,Fog,High ,motorcycle ,Metropolitian ,110.0,Books
mjny778475225,31,4.3,25.450317,81.831681,25.470317,81.851681,2022-02-13,12:00:00,12:10:00,Windy, NaN ,motorcycle ,Metropolitian ,240.0,Cosmetics
fakz515425358,32,5.0,18.994237,72.825553,19.124237,72.955553,2022-03-29,21:10:00,21:25:00,Sandstorms,Jam ,scooter ,Metropolitian ,125.0,Skincare
